id,customer_id,total_amount,order_date,status
064cef35-0bc8-4e87-b894-afe9ade9727d,c3c5f1e9-1cb3-49e5-b510-ccb9fa1aacd4,757.0,2025-01-26 22:21:52,delivered
4e609823-c668-414a-ab56-0aadf5a52c18,c0a1ba0a-71a7-4cc5-b2ed-038def6e8a61,10269.0,2025-03-19 11:55:27,pending
e23f8636-f1c1-4cce-b791-3c714bf73d74,a6804088-9644-44e6-9620-bca20026443b,1747.0,2025-03-14 11:05:08,shipped
8d7daad2-8f50-4c9b-bef2-fe50a447f7fb,28a42a9b-08b9-4196-b4c9-a9c3e255de44,7692.0,2025-01-17 14:02:08,shipped
8839d615-a382-4f47-b9e7-e761e25c219c,0e5862f9-4cc0-4488-b796-e0490f1de485,15489.0,2025-03-30 08:57:31,shipped
3412262f-c19d-48fe-8a52-eb2c3f804a99,b2ee4a00-f50e-494f-ae3f-e86fd8b0e21f,9812.0,2025-02-25 12:13:51,shipped
cad57af4-ef14-4068-b49e-68f15fcdbccc,0d3fc29a-5ffe-44b0-82a5-bb1d0ce84946,2597.0,2025-03-29 09:37:15,shipped
820e35af-b4ee-46e3-83ef-16e8ba0e6f7e,3d97f379-4ac9-4674-b005-0f36238a6d1d,797.0,2025-03-26 11:41:03,pending
e1e94191-7cac-46f4-9b22-2229b197ae75,9e87227a-c565-4ba5-aa09-98483e61f426,1799.0,2025-01-25 07:41:49,shipped
58d8c7bd-0c9a-4867-aca0-5714b99f7aa1,7ddc60ec-c65f-4364-8a92-81e19c936123,29161.0,2025-02-06 08:07:27,delivered
147af1fd-37df-46bd-9a55-990e5b053ed3,9b08adeb-535a-44ee-b05c-33b232308e79,1197.0,2025-03-03 16:44:10,delivered
34c00d47-37e7-4a30-8f34-a1027b668d66,b2a74b53-e7a2-4bfb-87f7-65579c675aa5,1577.0,2025-04-01 00:53:20,pending
cad23984-207f-4c37-97f2-dbfb6f67d61f,7b3e4337-79bb-4e5e-94f1-2c17a3eb9d21,18489.0,2025-02-13 00:26:46,pending
79b3b3a0-905b-4c3b-8c08-118daf5c41d8,22458e03-2580-46dc-816c-90d7b823a134,87441.0,2025-03-02 18:02:14,shipped
05be179c-f1a6-4f8a-92f0-9185e6f11832,e953e660-b34b-42c1-b258-bcdadb62485c,2897.0,2025-03-17 16:00:33,pending
b8f63757-8ca3-465b-8d15-820fe6d36158,0df899c0-f116-4f67-942e-2b3f7f682507,36890.0,2025-02-26 19:08:28,pending
5e3dd29b-8e73-4b16-b428-5f0d90910541,e4f786c2-cec4-4eec-ab15-ca03ed28b098,2996.0,2025-03-23 20:01:42,pending
23b1fb35-d442-430a-810b-3fcae9ce5dcc,15e64585-46f5-4a3d-81a3-c14851f983d4,2555.0,2025-02-08 23:24:17,delivered
bdbccde7-1072-4caa-ae8e-ca4f3796f35b,9e87227a-c565-4ba5-aa09-98483e61f426,20033.0,2025-01-25 16:02:59,delivered
c3231276-23e7-456c-8f0e-ea123874dac1,770e517f-29ac-4f6f-ae86-40f96db744c4,5990.0,2025-02-01 04:49:39,delivered
21451fe1-049e-4199-9544-35d03d77b700,1461e4a9-3352-4f0c-9737-a92aa25192b7,1248.0,2025-01-29 14:47:53,shipped
26e46320-fc4f-40b1-b7ee-99d64bb4b27d,77c93826-b54d-42bf-9c4d-383c544f31e9,7796.0,2025-02-15 15:25:56,cancelled
c3055087-f08e-45e6-8de4-376b343e7478,b8e7e3a1-9d06-46c9-b5c4-10cad88d6770,518.0,2025-03-31 07:24:29,cancelled
37f5d98e-8a22-47ad-b52e-8a680794b077,f33fc6f1-c439-4bc7-b3af-4e793ae26254,9811.0,2025-02-07 10:41:36,pending
8e709230-acb9-476e-9b7f-c3dc7f4c961b,c911a1ca-d200-47f9-8ff6-8f9374fe2779,6194.0,2025-02-26 20:05:40,delivered
b23016a5-902a-4f0b-bf04-3cb2ebcc5f74,343818a6-bd25-4096-be5f-8da223e30ea4,6048.0,2025-04-01 14:15:41,pending
c20e4ec5-5922-4492-99e0-bb95be888914,b8e7e3a1-9d06-46c9-b5c4-10cad88d6770,2474.0,2025-01-29 03:25:45,cancelled
1b7deb32-eacb-4ef8-81df-df8d0729e971,c81bdcf5-f182-4644-a316-d79342e2c76d,31684.0,2025-03-08 16:57:14,pending
625dda42-9e56-4c55-b85c-445dbc5e6b2f,0e5862f9-4cc0-4488-b796-e0490f1de485,10129.0,2025-03-10 13:37:13,delivered
99793bf0-81ae-40c5-8a55-087575948c97,3d97f379-4ac9-4674-b005-0f36238a6d1d,2600.0,2025-02-12 16:48:41,cancelled
0a90026c-4f39-4edf-aab2-ddf4b0946cc8,aad54e47-5df0-4cea-a20c-a28b0783a320,2495.0,2025-01-05 18:45:14,pending
6fdbe578-696b-48da-82b3-1d7f0e123fbb,c3c5f1e9-1cb3-49e5-b510-ccb9fa1aacd4,4046.0,2025-02-14 04:41:46,delivered
1d0becb6-70d6-4961-a93c-e04a752684d2,28a42a9b-08b9-4196-b4c9-a9c3e255de44,437.0,2025-01-23 06:00:56,delivered
22b8a76d-8484-4e81-8da9-10f13faafd7d,1984d8a7-3e28-4286-bd9d-d6cc64e6fe7e,396.0,2025-02-05 08:53:10,shipped
6c8a754c-05a9-4f37-ae34-030336b4e04b,1984d8a7-3e28-4286-bd9d-d6cc64e6fe7e,1297.0,2025-03-05 08:54:45,cancelled
975451dd-5ec5-47f7-9f34-55d8a0fdb82c,1342df46-ac67-4190-a138-a1b33e0f68c7,13944.0,2025-01-11 15:49:01,delivered
a8a6aefb-93b6-4b73-a4a9-b29a97731a23,df448ca3-a0db-44a2-97f1-885750f81958,17295.0,2025-01-16 07:17:15,shipped
2ed550ea-d0d1-4a6e-8003-42ecded68786,77c93826-b54d-42bf-9c4d-383c544f31e9,687.0,2025-03-02 16:17:01,shipped
577c2f5c-ef27-403b-94c9-1db7eafcee09,be15a1cb-ae2a-40c0-be6f-3190963fffb5,4996.0,2025-01-23 12:12:07,shipped
c767a915-75f9-4d7c-aa0a-285cc538c6a3,01b27d29-0482-45b1-a6d9-4ff157941592,4544.0,2025-02-04 15:16:17,delivered
28c4a5f5-ad7f-49b3-a43a-3edbbc5b416d,770e517f-29ac-4f6f-ae86-40f96db744c4,4862.0,2025-03-25 08:19:29,pending
a13c28fe-59b1-4edb-a8ee-8806c5e521ca,28414cad-39a4-42fb-84ba-22e4b2db75d2,5095.0,2025-01-10 04:20:53,cancelled
bc3c3046-365c-4ed3-8599-d2781f8443d3,39916892-6d64-45f1-93ec-a1cc8f1cd320,1397.0,2025-03-24 04:11:32,shipped
63d19c4a-f4b8-4076-bbd2-d805032df46a,e4f71258-4f41-479a-a68b-3154bfe11492,25290.0,2025-02-24 13:00:24,shipped
e9dfe0c5-809d-4d8a-8362-48a118c0de5c,d1ea2690-5297-4d03-8fcf-9bf0dc3bc138,6694.0,2025-01-30 02:32:17,pending
f6adbb7b-e49a-4695-853b-7d7f8a567bd9,a6804088-9644-44e6-9620-bca20026443b,59178.0,2025-03-18 14:31:18,shipped
fcf3ddd7-9c74-4079-9d74-84c2b2860ac4,a1d1124d-162a-4edb-923e-2ed98ed30e4e,538.0,2025-02-27 19:34:30,cancelled
180f3425-1dca-4b17-9b5a-ae24bb071be1,527cdd3a-3c34-4399-849d-7b1ef7b19caa,6192.0,2025-03-10 22:14:19,delivered
367dfd9c-0664-40ab-9a7d-9beb7418ea61,eac7d89e-44ae-401d-aee6-ff1a9d7ddf1d,11187.0,2025-02-20 12:55:34,pending
197955c9-64ce-465f-ba46-962a13a0a64d,9e87227a-c565-4ba5-aa09-98483e61f426,299.0,2025-01-19 17:15:44,cancelled
af7c5688-c929-4ea9-8da0-8956940e6120,b00b04db-ab24-4263-8d98-fa393f731de0,14589.0,2025-01-26 19:25:49,delivered
6615fe30-8880-40b7-992f-750ec6770690,463e3b46-06f3-44a1-96a5-433472db3bed,18929.0,2025-02-20 14:06:52,cancelled
1e5b7220-a5d3-43fa-bc62-1c8924ec1e79,e4f71258-4f41-479a-a68b-3154bfe11492,20892.0,2025-03-28 01:16:27,cancelled
dbaaaf51-c2e6-4000-a917-69be871f676a,1da87106-9993-4ff0-9d38-c1b6e2206a8c,34940.0,2025-01-10 05:03:31,shipped
95166e49-48b5-4e48-9262-248c48e18e47,07493a33-3a75-421b-aeea-14af3a7e185d,7295.0,2025-01-11 16:34:31,delivered
deb13d24-8c61-4e8b-a371-a0b0d01c6406,c6f59f55-b3f4-4011-9868-cbd3f60939c1,52979.0,2025-02-07 15:15:03,delivered
1f6b46d4-27c7-452e-9273-5e2ade95fd09,3354b80b-60ec-46f8-847d-ff3684f716d9,29606.0,2025-02-28 09:27:56,cancelled
7307f772-2631-40c4-8a67-aae265a3d0be,ba2562c8-8f38-4e2a-9a04-acb63e881baf,27071.0,2025-03-31 17:22:06,shipped
6414adc6-22e7-4aea-bd1e-82eb3a213d7e,ba59bc29-f8e4-4e98-a61b-db8884f2e42f,4194.0,2025-01-15 23:24:00,pending
0f5f427b-fc81-490c-acfe-52a2479c80f6,6e97f606-d9de-45c3-bc7e-72e70b9433da,13094.0,2025-02-14 20:05:04,delivered
e2a9d80b-2ea6-4dd9-a252-3e4ebc388341,c81bdcf5-f182-4644-a316-d79342e2c76d,7098.0,2025-01-28 16:49:33,pending
aea541ba-6df5-47b9-9121-4021dbe7d7af,ba4bae6a-bff1-4c69-acb6-ee035b56272a,269.0,2025-02-16 15:15:55,pending
d5910106-cab2-4781-b602-8e90fcbf15cf,179c713b-d3c9-4854-9f63-fdc88c4ed8f4,3594.0,2025-02-06 13:14:04,delivered
72fa1234-ed69-41d9-9033-541211b89f86,703e9994-20da-4f04-8c23-691974816c95,5585.0,2025-02-22 00:59:09,pending
0ddd6d65-2fc0-4634-977d-57429fa7ee66,88930dac-068d-47d0-be1b-c3b1540135ff,17987.0,2025-01-13 14:31:12,shipped
907bc149-07df-497c-b28f-ca3ae43336be,92f176ea-1d14-4b2e-b268-e85750b39f79,13715.0,2025-03-23 17:37:49,cancelled
dd97e358-9461-4593-a3dd-81f231dda304,0db4fb7e-fff5-46e9-b796-4f41fa5ba062,2831.0,2025-02-14 06:10:30,pending
c5c3762b-9060-468e-bd48-0022c2213726,8e34801c-d263-45c0-b65c-c65c9b8a753f,9082.0,2025-03-13 21:47:57,shipped
ae8a185c-654f-46a3-8f9b-2eb14129820a,98d6217d-e903-444a-9961-d4a360a248dc,22624.0,2025-02-25 03:31:45,cancelled
b3674cdd-eb1b-4ece-8a62-4503fb1a3b21,0e5862f9-4cc0-4488-b796-e0490f1de485,3201.0,2025-02-08 17:15:08,shipped
830c33e3-c473-476e-946e-c84aa6791ca5,343818a6-bd25-4096-be5f-8da223e30ea4,9294.0,2025-02-28 03:44:05,pending
f86232de-cb6e-417e-bc25-f64d85f1fc45,10cefc35-93ef-480f-9ca0-a8506a9e18c9,4595.0,2025-01-11 00:33:27,shipped
ee4dd59b-a41a-4b51-a0c0-5fd37bc6a28b,28414cad-39a4-42fb-84ba-22e4b2db75d2,1497.0,2025-03-04 20:55:29,delivered
f7af747c-34ea-4061-bebd-e1f2a93d6112,6a78964c-fa74-4462-894d-a55a54e98a0b,2947.0,2025-03-01 14:28:44,shipped
f0b5a7cb-e66d-45ac-b1f4-96a47496e187,5d35b332-bf7c-4d37-b2d2-ce026daa18d3,998.0,2025-03-12 05:00:07,pending
8e5a73ea-9255-4b97-98a2-e70dbda84e1a,1342df46-ac67-4190-a138-a1b33e0f68c7,8091.0,2025-02-05 00:47:34,delivered
80b42b55-a1d4-4230-bcc0-35421c65fc1f,8cba63f9-0f32-4cc3-9eec-026b6489382c,6412.0,2025-01-11 01:54:59,delivered
290ea3e5-b8cf-4588-82fd-47dff114acf4,e5abd4aa-3da9-4d39-8811-263a04233f01,4658.0,2025-02-13 15:56:59,delivered
1451f9eb-0b46-493c-b7e3-bc79e683a01f,93b34553-be42-4713-a4af-fce68aac2b55,737.0,2025-01-25 11:31:56,cancelled
8b7b74e2-f37e-458a-bea7-02664f97fb89,b8e7e3a1-9d06-46c9-b5c4-10cad88d6770,4217.0,2025-03-10 11:20:23,shipped
ac0b86aa-0978-4c7b-93ed-d9bf12c1d551,9e87227a-c565-4ba5-aa09-98483e61f426,86735.0,2025-03-09 11:58:07,shipped
b9fb002c-e631-4da9-a089-5beea525655c,b2a74b53-e7a2-4bfb-87f7-65579c675aa5,3597.0,2025-01-06 00:55:37,delivered
e4e42f4f-7599-4553-82df-2e1d1228da44,e5abd4aa-3da9-4d39-8811-263a04233f01,3294.0,2025-03-07 18:30:59,cancelled
d08e302f-a9d6-4d08-a0e3-3e25e704d6b1,447e2753-c012-47aa-bd3c-64ab8067570e,45675.0,2025-01-19 01:22:04,shipped
e5de7f73-436f-4faa-9310-d4754fbfcdde,b00b04db-ab24-4263-8d98-fa393f731de0,4846.0,2025-01-11 16:11:17,cancelled
33e4a17d-4cf1-4722-8329-cbc0ae860e53,3d97f379-4ac9-4674-b005-0f36238a6d1d,3899.0,2025-01-19 11:20:55,cancelled
2f75e27a-47af-466d-ba3d-72589cb800d5,c911a1ca-d200-47f9-8ff6-8f9374fe2779,6691.0,2025-04-01 05:45:29,cancelled
a773195f-1a4b-4c0f-841c-c129f31d10f6,0df899c0-f116-4f67-942e-2b3f7f682507,5197.0,2025-02-19 18:42:34,cancelled
50621468-5185-406b-a672-fd37fadb564e,b2ee4a00-f50e-494f-ae3f-e86fd8b0e21f,13240.0,2025-02-26 06:07:08,cancelled
3aee7af0-4aed-43c3-bb37-812b57ca5b2f,0683a83f-43f5-494f-9a93-b139f5f74f25,9639.0,2025-02-28 22:06:36,cancelled
723f8e02-b37a-42a6-b01a-6b8aa4dc989f,43504f62-2751-47ec-b07d-a467b978f6f8,16598.0,2025-02-15 20:14:03,cancelled
42a173cb-8495-42a8-a43c-fb9932d894b4,770e517f-29ac-4f6f-ae86-40f96db744c4,9894.0,2025-04-04 01:07:27,delivered
5ce63df5-6dae-4cb2-8a78-37397983f7d6,bf335fc7-9e03-4d3c-b1a4-b367cbe1e438,35192.0,2025-03-25 15:03:27,cancelled
57b8578d-2c98-4ce5-a4d4-475ef7c82405,28414cad-39a4-42fb-84ba-22e4b2db75d2,2595.0,2025-01-05 00:47:24,shipped
3a0c9017-c5b5-46c6-b76c-c9932135874a,447e2753-c012-47aa-bd3c-64ab8067570e,1597.0,2025-02-28 09:24:34,delivered
6e53c71c-7e05-4f2d-8458-c4ed97857895,492587b2-435b-4e83-8040-d4dc55adfa6c,7091.0,2025-01-18 08:57:46,cancelled
56137dfd-04a0-4994-9bf3-cbe5df3042c5,c7609c17-f3f9-4647-b101-7b5ea4aa580e,50488.0,2025-02-26 19:56:59,shipped
7acbdc86-24d3-4418-8f7a-091f09705ca7,a17aba5d-759d-4fbd-9421-3b351139a777,9886.0,2025-02-22 04:10:03,cancelled
47f059b4-5926-45d2-b695-68f9b927bcab,b2ee4a00-f50e-494f-ae3f-e86fd8b0e21f,76712.0,2025-03-09 16:35:23,pending
b8c7bda5-84cb-4180-a452-24e400b693b7,c81bdcf5-f182-4644-a316-d79342e2c76d,6746.0,2025-02-22 05:50:59,cancelled
bf18f0be-9052-4bd6-b5bd-be03e24c9a4b,527cdd3a-3c34-4399-849d-7b1ef7b19caa,10949.0,2025-02-09 20:14:50,delivered
eeacc25a-959a-4dff-9f61-08f211b647e4,1342df46-ac67-4190-a138-a1b33e0f68c7,24367.0,2025-01-06 05:55:14,delivered
44f5a176-945b-4c38-80fa-f0863aa2e7d7,a6804088-9644-44e6-9620-bca20026443b,42650.0,2025-03-04 11:12:09,pending
e2ae56ec-6ed3-4a93-9466-b43468a0d041,c911a1ca-d200-47f9-8ff6-8f9374fe2779,3496.0,2025-01-18 19:45:17,pending
d71576c3-479d-466c-958e-ee2a6e0751fd,a501b6d9-737c-4d32-912a-3b36b8da6f6b,16938.0,2025-02-07 07:29:15,delivered
865f757b-e2ac-4f83-833f-a78cc9bd3d83,e302db0b-e909-4d21-b302-246a6e71f024,9110.0,2025-03-29 02:32:04,cancelled
eb5b05ed-b5ef-4cae-8a2a-ca3297d3b512,a6804088-9644-44e6-9620-bca20026443b,10932.0,2025-03-23 03:07:20,pending
7544e9cb-144b-4545-93eb-c990b8eb5316,dcb49176-787c-48ff-bf52-23fdb4ef35a6,15994.0,2025-03-20 03:12:24,cancelled
6b7c3d99-8c69-4ba1-9c18-f4b030483030,1d95c3d2-551a-4259-b920-775826a96a08,5646.0,2025-02-14 17:03:00,cancelled
